word_form	frequency	length
supply	2	6
description	2	11
correctly	2	9
suspend	2	7
cancel	2	6
irregularities	2	14
revealed	2	8
respected	2	9
undertaking	2	11
award	2	5
proportionality	2	15
reimbursement	2	13
facts	2	5
submit	2	6
application	2	11
chapter	2	7
authorised	2	10
reports	2	7
dührkop	2	7
ferber	2	6
ingeborg	2	8
gérard	2	6
ang	2	3
orientacyjne	2	12
płyty	2	5
3kw	2	3
ubijaki	2	7
spycharki	2	9
ładowarki	2	9
wózki	2	5
podnośnikowe	2	12
przeciwwagą	2	11
wykańczarki	2	11
nawierzchni	2	11
wyposażone	2	10
listwę	2	6
zagęszczania	2	12
ręczne	2	6
kruszarki	2	9
betonu	2	6
młoty	2	5
mechaniczne	2	11
kosiarki	2	8
gazonowe	2	8
krawędziowe	2	11
ostateczne	2	10
zależały	2	8
permissible	2	11
types	2	5
technically	2	11
lawn	2	4
trimmers	2	8
feasible	2	8
rapid	2	5
passed	2	6
might	2	5
knowhow	2	7
irena	2	5
belohorská	2	10
evangelia	2	9
tzampazi	2	8
wyboru	2	6
złożone	2	7
jeanacharles	2	12
marchianiego	2	12
immunitetem	2	11
wyrazić	2	7
zgodę	2	5
sąd	2	3
stwierdzając	2	12
żadne	2	5
zasada	2	6
narodowości	2	11
wymienionej	2	11
orzeczenia	2	10
następstwie	2	11
komunikatów	2	11
oświadczył	2	10
sądu	2	4
prawnie	2	7
orzecznictwa	2	12
wszczęcie	2	9
masip	2	5
hidalgo	2	7
enrico	2	6
speroni	2	7
terminów	2	8
sprawuje	2	8
złożonym	2	8
propozycja	2	10
zapewnia	2	8
przyznania	2	10
przyjmować	2	10
wykonawcze	2	10
mianowanie	2	10
skreśla	2	7
wykonawczy	2	10
otwartym	2	8
zorganizowanym	2	14
organach	2	8
wezwania	2	8
kandydat	2	8
przedłużyć	2	10
renouvellement	2	14
mis	2	3
l'article	2	9
cas	2	3
diverses	2	8
respecter	2	9
longue	2	6
chorób	2	6
harmonise	2	9
claims	2	6
problematic	2	11
administratively	2	16
reappointing	2	12
comes	2	5
option	2	6
completely	2	10
proceed	2	7
assessed	2	8
remarks	2	7
filling	2	7
loopholes	2	9
streamlining	2	12
practices	2	9
variety	2	7
differences	2	11
roles	2	5
looking	2	7
logical	2	7
holding	2	7
positions	2	9
complicated	2	11
depending	2	9
launch	2	6
eea	2	3
efsa	2	4
centre	2	6
prevention	2	10
ecdc	2	4
medicines	2	9
emea	2	4
steps	2	5
acknowledging	2	13
usefulness	2	10
fiveyear	2	8
doubts	2	6
wording	2	7
gives	2	5
supposed	2	8
independently	2	13
fate	2	4
hands	2	5
conflict	2	8
specialised	2	11
task	2	4
wykaz	2	5
opublikowanie	2	13
wyrażenia	2	9
udzielenie	2	10
usunąć	2	6
kadencj	2	7
raises	2	6
harks	2	5
neither	2	7
-and	2	4
us	2	2
approves	2	8
krótkie	2	7
turtystyki	2	10
easa	2	4
aviation	2	8
usually	2	7
alternative	2	11
administracyjną	2	15
sprawiedliwego	2	14
martine	2	7
roure	2	5
pochodzenie	2	11
rasowe	2	6
zakazuje	2	8
religię	2	7
przekonania	2	11
niepełnosprawność	2	17
orientację	2	10
seksualną	2	9
dostarczania	2	12
mihael	2	6
brejc	2	5
manfred	2	7
weber	2	5
bill	2	4
newton	2	6
dunn	2	4
rozważyła	2	9
hrabstwie	2	9
dublin	2	6
dáil	2	4
irlandzkiego	2	12
irlandzkojęzycznych	2	19
gaeltacht	2	9
nominację	2	9
wielostronnej	2	13
irlandzkiej	2	11
telekomunikacji	2	15
łączności	2	9
odpowiadała	2	11
irlandzkich	2	11
zespołu	2	7
wielkiej	2	8
brytanii	2	8
pokoju	2	6
powstania	2	9
mianem	2	6
przyczyn	2	8
wystawić	2	8
naprawczych	2	11
niekorzystny	2	12
wyjaśniania	2	11
kontynuował	2	11
starania	2	8
wskazania	2	9
usprawnień	2	10
zobaczycie	2	10
pozytywna	2	9
towarzyszą	2	10
przestrzeni	2	11
nowelizacji	2	11
reformom	2	8
podstawą	2	8
obraz	2	5
wspomniałam	2	11
działać	2	7
wydanie	2	7
wymaganą	2	8
stąd	2	4
praktyką	2	8
kontrolach	2	10
kontrolnych	2	11
znane	2	5
słabych	2	7
przyczyniły	2	11
potrzebie	2	9
usunięcia	2	9
rocznym	2	7
ustaleń	2	7
podstawowymi	2	12
obiektywnego	2	12
audytora	2	8
zewnętrznego	2	12
jeszcze	2	7
pracuje	2	7
przyszłe	2	8
zaniepokojenie	2	14
obywatele	2	9
wydać	2	5
pieniądze	2	9
niestety	2	8
kontrolowania	2	13
posiadania	2	10
strona	2	6
poczucie	2	8
pewności	2	8
wyjaśnienia	2	11
około	2	5
wstępnych	2	9
obejmujących	2	12
wykrytych	2	9
stopień	2	7
zgadzam	2	7
naszych	2	7
podjął	2	6
interpretowane	2	14
wskaźnika	2	9
stronie	2	7
internetowej	2	12
językach	2	8
strukturę	2	9
przyjazne	2	9
jednoznaczny	2	12
skład	2	5
przejrzysty	2	11
efektywne	2	9
wdrażanie	2	9
kultura	2	7
weryfikacja	2	11
pożądanego	2	10
konkretnie	2	10
dostarczyć	2	10
pewną	2	5
wykonaniem	2	10
specjalną	2	9
przyjazny	2	9
wiecie	2	6
ułatwia	2	7
dostępną	2	8
tematów	2	7
uwzględniane	2	12
zapotrzebowanie	2	15
przedstawiciele	2	15
wziąć	2	5
prowadzony	2	10
niezależną	2	10
dwiema	2	6
pomocne	2	7
dopiero	2	7
teraz	2	5
zakłada	2	7
ograniczać	2	10
stabilności	2	11
legislacyjne	2	12
zarezerwowane	2	13
kluczowych	2	10
zupełnie	2	8
muszę	2	5
sprawozdawczynią	2	16
odpowiedzialną	2	14
weryfikację	2	11
zdecydowanie	2	12
inna	2	4
parlamentów	2	11
ostatniego	2	10
całkiem	2	7
dobitnie	2	8
podporządkowane	2	15
współpracuje	2	12
biorą	2	5
utworzono	2	9
kontaktowy	2	10
udziela	2	7
zainteresowane	2	14
występują	2	9
ostatnio	2	8
drogową	2	7
powierzonych	2	12
całkowitej	2	10
rozpoczynając	2	13
pracą	2	5
aktach	2	6
kierując	2	8
zostałam	2	8
pełniłam	2	8
posiedzeń	2	9
dodatkowe	2	9
dotychczasowego	2	15
załączonym	2	10
życiorysie	2	10
grupie	2	6
związany	2	8
susz	2	4
owoce	2	5
znaczną	2	7
nową	2	4
oceną	2	5
zmianami	2	8
tamtej	2	6
grudniu	2	7
wynikiem	2	8
związaną	2	8
udit	2	4
evelopment	2	10
wchodzą	2	7
horyzontalnym	2	13
dyskusji	2	8
metodologii	2	11
technik	2	7
terminowości	2	12
kluczową	2	8
zawartych	2	9
podręczniku	2	11
zaangażowany	2	12
uruchomienia	2	12
znalezienie	2	11
odpowiadałby	2	12
szczeblach	2	10
faktem	2	6
podaje	2	6
szczegółowymi	2	13
należą	2	6
podejrzenie	2	11
wystarczające	2	13
dochodzenia	2	11
postępy	2	7
corocznie	2	9
pewna	2	5
doniesień	2	9
dokonanie	2	9
koniecznych	2	11
zarzuty	2	7
podlegających	2	13
funduszami	2	10
przekazywanych	2	14
chociażby	2	9
dogłębnie	2	9
obowiązującego	2	14
zaszczyt	2	8
drugą	2	5
właśnie	2	7
nazwisko	2	8
żonaty	2	6
wykształcenie	2	13
neerpelt	2	8
katolicki	2	9
finanse	2	7
cambridge	2	9
ministerstwo	2	12
stanach	2	7
kontroler	2	9
polityczna	2	10
policyjnego	2	11
wicepremiera	2	12
federalnego	2	11
biura	2	5
wynagrodzeń	2	11
zgodności	2	9
działający	2	10
potwierdzenie	2	13
pomóc	2	5
przekazywaniu	2	13
umożliwiających	2	15
zaproponowanie	2	14
wydatkowania	2	12
udostępnianie	2	13
gwarancję	2	9
wykorzystane	2	12
dostępność	2	10
pełne	2	5
aktualne	2	8
aktywnej	2	8
prezentować	2	11
jasny	2	5
prasą	2	5
zakładane	2	9
możliwym	2	8
równowaga	2	9
wydajność	2	9
cechami	2	7
szczebli	2	8
umożliwią	2	9
rozwiązywania	2	13
rozpowszechnianie	2	17
dobrych	2	7
skuteczną	2	9
ludzkimi	2	8
oddziaływanie	2	13
leży	2	4
polega	2	6
przeprowadzenie	2	15
widzę	2	5
rzetelnych	2	10
pisemnych	2	9
należałoby	2	10
przetargowych	2	13
zabezpieczenia	2	14
sprawia	2	7
szerszej	2	8
metodami	2	8
dzieje	2	6
zwykle	2	6
szczególnych	2	12
instytucjonalnych	2	17
możliwych	2	9
instytucjonalne	2	15
rozszerzenia	2	12
rozszerzeniem	2	13
rozszerzenie	2	12
generalny	2	9
funkcjonowanie	2	14
zmieniających	2	13
grupom	2	6
izbowego	2	8
zewnętrznych	2	12
konfliktu	2	9
wypełniania	2	11
profesjonalizmu	2	15
posiadać	2	8
przestrzegać	2	12
widać	2	5
hutnictwa	2	9
stoczniowego	2	12
kryzys	2	6
połowy	2	6
izbie	2	5
pełniłem	2	8
później	2	7
wcześniej	2	9
oznaczać	2	8
curriculum	2	10
vitae	2	5
ramalla	2	7
kwestionariuszu	2	15
wystąpienia	2	11
urodzony	2	8
complutense	2	11
nadzwyczajny	2	12
wydział	2	7
profesora	2	9
zastępca	2	8
uniwersytetu	2	12
balearów	2	8
decentralizacja	2	15
sistema	2	7
financiero	2	10
española	2	8
materia	2	7
hacienda	2	8
estatal	2	7
tribunal	2	8
cuentas	2	7
los	2	3
haciendas	2	9
poder	2	5
estado	2	6
autonómica	2	10
presupuestos	2	12
tributarios	2	11
precios	2	7
españa	2	6
régimen	2	7
nuevas	2	6
reglas	2	6
determinación	2	13
impuesto	2	8
instytucie	2	10
stowarzyszenia	2	14
association	2	11
senatu	2	6
odpowiedzialnej	2	15
biała	2	5
księga	2	6
instytutu	2	9
odwołań	2	7
wyroku	2	6
ustawowych	2	10
upoważnień	2	10
budżety	2	7
ja	2	2
wewnętrznymi	2	12
powyższe	2	8
poświęca	2	8
realizowania	2	12
badawcze	2	8
zewnętrzne	2	10
poświadczania	2	13
punkty	2	6
budżetowe	2	9
przedmiot	2	9
analizowania	2	12
wątpliwości	2	11
decydujący	2	10
typu	2	4
ją	2	2
obecnym	2	7
internet	2	8
udostępnione	2	12
członkom	2	8
rozważyć	2	8
społeczności	2	12
dwie	2	4
polityczny	2	10
non	2	3
podziale	2	8
obywatela	2	9
pochodzącymi	2	12
menedżerów	2	10
zrealizowania	2	13
wielkiego	2	9
organizacyjnego	2	15
procedurę	2	9
określać	2	8
końcowych	2	9
nadzór	2	6
opisałby	2	8
uprawnione	2	10
dokonują	2	8
zatwierdzenie	2	13
wyznaczenie	2	11
byłyby	2	6
kolegialności	2	13
postanowienia	2	13
określoną	2	9
prezesa	2	7
przedkładać	2	11
zachować	2	8
solidnej	2	8
parlamentarne	2	13
ostateczna	2	10
kluczowym	2	9
wielkim	2	7
będącego	2	8
czysto	2	6
rzeczy	2	6
przyznawaniem	2	13
uproszczeniu	2	12
wspomniane	2	10
określony	2	9
odpowiedź	2	9
równowagę	2	9
ochroną	2	7
częścią	2	7
przeznaczoną	2	12
posteriori	2	10
politycznymi	2	12
budżetów	2	8
brać	2	4
przeprowadzonej	2	15
uznać	2	5
obowiązujące	2	12
podobnych	2	9
alternatywne	2	12
pełnych	2	7
udzieleniem	2	11
izb	2	3
podzielony	2	10
dochodzi	2	8
izby	2	4
przyjmowane	2	11
właściwą	2	8
izbę	2	4
plenarnym	2	9
obejmujące	2	10
zaleceń	2	7
wpływowi	2	8
grupami	2	7
rygorystycznie	2	14
stosując	2	8
poświęcenie	2	11
odnosi	2	6
akademickie	2	11
politycznym	2	11
partii	2	6
wykłady	2	7
podatków	2	8
budżetowy	2	9
kluczowa	2	8
budżetem	2	8
zdecentralizowanego	2	19
spółek	2	6
ośmiu	2	5
dotyczyła	2	9
międzynarodowy	2	14
zrobił	2	6
wycofałby	2	9
prawdą	2	6
musiał	2	6
kwestionariusz	2	14
instytut	2	8
zatrudniony	2	11
portugalskim	2	12
randze	2	6
ramienia	2	8
fiskalnej	2	9
indepd	2	6
indústrias	2	10
participações	2	13
defesa	2	6
europol	2	7
sigma	2	5
zadaniami	2	9
ministerstwach	2	14
polski	2	6
estonii	2	7
uczestnictwo	2	12
doradczym	2	9
cocolaf	2	7
ministrów	2	9
bankowych	2	9
banku	2	5
centralnego	2	11
stali	2	5
ewwis	2	5
szkół	2	5
zdecentralizowanych	2	19
wiarygodność	2	12
horyzontalne	2	12
artykuły	2	8
parlamentarną	2	13
należyty	2	8
nacisk	2	6
oferują	2	7
pogląd	2	6
tyle	2	4
raczej	2	6
jakościowe	2	10
obiektywizmu	2	12
artykułu	2	8
konieczna	2	9
kątem	2	5
ryzyk	2	5
dodaną	2	6
ewolucję	2	8
wątpienia	2	9
charakteryzować	2	15
podkreślając	2	12
zwiększając	2	11
obywatelskie	2	12
stwierdzić	2	10
przekazywania	2	13
dobrej	2	6
tejże	2	5
wydajne	2	7
założeniu	2	9
jednoznaczne	2	12
jednolity	2	9
zawierający	2	11
przyznanych	2	11
potencjalnych	2	13
zagrożeń	2	8
przedkładanie	2	13
niezależnymi	2	12
audytami	2	8
przedkładane	2	12
komisje	2	7
będących	2	8
spotkań	2	7
duchu	2	5
wesprzeć	2	8
nowo	2	4
wzmocnieniu	2	11
prawdziwej	2	10
refleksji	2	9
kontekstu	2	9
obejmuje	2	8
systematyczne	2	13
zachowując	2	10
najwyższymi	2	11
priorytetem	2	11
stopniowo	2	9
większego	2	9
wspólną	2	7
wywołać	2	7
rozpatrzenia	2	12
opartą	2	6
niezależni	2	10
złożyłem	2	8
zachowaniu	2	10
zakończeniu	2	11
oświadczenie	2	12
działaniami	2	11
księgę	2	6
uczestniczyłem	2	14
administracyjnej	2	16
razie	2	5
160b	2	4
ekonomiczny	2	11
biuro	2	5
sekcje	2	6
regionalne	2	10
luiss	2	5
ustanowionego	2	13
włoskiej	2	8
odbyła	2	6
lutym	2	5
ministerstwa	2	12
zajmującej	2	10
pewien	2	6
zagadnieniom	2	12
tra	2	3
fasc	2	4
globalizzazione	2	15
neapol	2	6
controllo	2	9
defence	2	7
corruption	2	10
konstytucyjne	2	13
updated	2	7
zaktualizowane	2	14
delle	2	5
libertà	2	7
giudice	2	7
costituzionale	2	14
universidad	2	11
dokonanych	2	10
gospodarność	2	12
pozwolą	2	7
rocznych	2	8
tematy	2	6
kategorie	2	9
przedstawiać	2	12
ante	2	4
ci	2	2
zapewni	2	7
skoncentrować	2	13
językiem	2	8
największym	2	11
zastanowić	2	10
zintensyfikowane	2	16
okresowe	2	8
cechą	2	5
zastosować	2	10
monitorowaniu	2	13
relacje	2	7
systemie	2	8
demokratycznej	2	14
wnioskuje	2	9
powszechnie	2	11
rządy	2	5
potrzebny	2	9
wynikają	2	8
sądami	2	6
okresowych	2	10
oparta	2	6
aarhus	2	6
eijariitta	2	10
korhola	2	7
prawodawstwo	2	12
wspólnotowe	2	11
przyczynienie	2	13
arūnas	2	6
degutis	2	7
saïd	2	4
henry	2	5
nattrass	2	8
delegacja	2	9
wydaną	2	6
przekazane	2	10
pojednawczemu	2	13
update	2	6
technology	2	10
mandatory	2	9
standards	2	9
measured	2	8
council's	2	9
meant	2	5
mrs	2	3
lienemann	2	9
informal	2	8
stake	2	5
ones	2	4
emergency	2	9
response	2	8
july	2	4
united	2	6
kingdom	2	7
climate	2	7
presence	2	8
commissioner	2	12
criteria	2	8
summarised	2	10
category	2	8
sufficient	2	10
around	2	6
citizens	2	8
epidemiological	2	15
beyond	2	6
larger	2	6
substantial	2	11
recommends	2	10
przewodniczącya	2	15
pisma	2	5
pojednawczym	2	12
uzgodnieniu	2	11
przekazaniu	2	11
vise	2	4
législation	2	11
couvrent	2	8
encore	2	6
paquet	2	6
fournit	2	7
facilite	2	8
transfrontaliers	2	16
outre	2	5
selon	2	5
existantes	2	10
celles	2	6
civile	2	6
portent	2	7
vote	2	4
trois	2	5
novembre	2	8
similaire	2	9
changements	2	11
initiale	2	8
donc	2	4
principales	2	11
apportées	2	9
d'application	2	13
domaine	2	7
questions	2	9
sociales	2	8
réponse	2	7
partenaires	2	11
bien	2	4
l'exigence	2	10
raisons	2	7
exiger	2	6
toutes	2	6
associées	2	9
clairement	2	10
principe	2	8
état	2	4
délivrée	2	8
l'état	2	6
plusieurs	2	9
l'autorité	2	10
nationale	2	9
applicables	2	11
titulaires	2	10
actuels	2	7
superflues	2	10
comptable	2	9
fournisseurs	2	12
fois	2	4
claire	2	6
conséquent	2	10
emanuel	2	7
jardim	2	6
fernandes	2	9
guy	2	3
bono	2	4
marinus	2	7
wiersma	2	7
joseph	2	6
daul	2	4
uchylającego	2	12
wyrażenie	2	9
jeanpierre	2	10
audy	2	4
jeanlouis	2	9
bourlanges	2	10
béla	2	4
glattfelder	2	11
jacky	2	5
henin	2	5
syed	2	4
kamall	2	6
sajjad	2	6
karim	2	5
moreno	2	6
papastamkos	2	11
godelieve	2	9
quisthoudtrowohl	2	16
rogalski	2	8
tokia	2	5
saïfi	2	5
johan	2	5
hecke	2	5
kartę	2	5
przejęcia	2	9
przeznaczeniu	2	13
skorzystały	2	11
regionom	2	8
względów	2	8
regionie	2	8
wprowadzających	2	15
powodujących	2	12
likwidację	2	10
bezpośredniej	2	13
barier	2	6
wymianę	2	7
międzynarodową	2	14
statystyczne	2	12
restrukturyzacja	2	16
praktyki	2	8
koncentrować	2	12
niekorzystnie	2	13
zwany	2	5
tradycyjnym	2	11
włókienniczy	2	12
odzieżowy	2	9
obuwniczy	2	9
kablowy	2	7
drzewny	2	7
kapitału	2	8
hutniczy	2	8
maszynowy	2	9
stoczniowy	2	10
lotniczy	2	8
wyposażenia	2	11
elektronicznego	2	15
oprogramowania	2	14
informatycznego	2	15
logistycznych	2	13
uważny	2	6
śledziła	2	8
żądając	2	7
niewłaściwego	2	13
zapobiec	2	8
niewielkim	2	10
mającą	2	6
zwolnieniu	2	10
zatrudnionych	2	13
aspektu	2	7
zagospodarowania	2	16
2003r	2	5
przyznaniu	2	10
kieruje	2	7
prośbę	2	6
zwróciła	2	8
emcc	2	4
prowadzenie	2	11
ustanawiających	2	15
przewidujących	2	14
przenoszą	2	9
pozwalającego	2	13
wezwanie	2	8
spójne	2	6
długoterminowymi	2	16
włączeniem	2	10
organizowania	2	13
zrzeszania	2	10
przymusowej	2	11
poparte	2	7
konkretnymi	2	11
bodźcami	2	8
podporządkowały	2	15
klauzulom	2	9
znalazła	2	8
dziennym	2	8
zajmowałby	2	10
wytwarza	2	8
uczciwego	2	9
wpływać	2	7
kupujących	2	10
dokonujących	2	12
zakupów	2	7
objęte	2	6
przewodnictwo	2	13
zaprojektowaniu	2	15
minimalne	2	9
reprezentacji	2	13
pracowniczej	2	12
towary	2	6
produkowane	2	11
korzystające	2	12
wspólnie	2	8
organizacjami	2	13
lokalnymi	2	9
mającej	2	7
przekwalifikowanie	2	18
ukierunkowania	2	14
kształceniu	2	11
domagając	2	9
objętych	2	8
przeznaczonych	2	14
przyjęciem	2	10
poszkodowanych	2	14
całości	2	7
żąda	2	4
phénomène	2	9
globale	2	7
élargissement	2	13
internationaux	2	14
déplacements	2	12
ils	2	3
peuvent	2	7
permettent	2	10
pressions	2	9
éviter	2	6
fortiori	2	8
salariés	2	8
généralement	2	12
coût	2	4
interroger	2	10
pourraient	2	10
sens	2	4
entend	2	6
fermeture	2	9
donner	2	6
investissements	2	15
nouveaux	2	8
éventuellement	2	14
opérations	2	10
disposons	2	9
statistique	2	11
susceptible	2	11
conséquences	2	12
études	2	6
consacrée	2	9
sillard	2	7
nombre	2	6
industriels	2	11
soit	2	4
moyenne	2	7
chaque	2	6
année	2	5
moitié	2	6
destination	2	11
interdiction	2	12
siège	2	5
convient	2	8
territoriale	2	12
principes	2	9
réaliser	2	8
font	2	4
hoc	2	3
permettre	2	9
ayant	2	5
productive	2	10
etat	2	4
délocaliser	2	11
faire	2	5
salaire	2	7
ailleurs	2	8
lignes	2	6
directrices	2	11
régionale	2	9
nombreuses	2	10
optique	2	7
réduction	2	9
meilleure	2	9
harmonisation	2	13
systèmes	2	8
domaines	2	8
nationaux	2	9
coordonnée	2	10
poser	2	5
précis	2	6
urgent	2	6
évaluation	2	10
suivi	2	5
eurostat	2	8
serait	2	6
anticiper	2	9
restructurations	2	16
reconversion	2	12
tous	2	4
acteurs	2	7
aide	2	4
risque	2	6
éventuelle	2	10
semble	2	6
forces	2	6
obligation	2	10
syndicats	2	9
marché	2	6
établissement	2	13
adopter	2	7
code	2	4
conduite	2	8
devront	2	7
bonnes	2	6
véritable	2	9
mieux	2	5
structure	2	9
face	2	4
modèle	2	6
devenu	2	6
professionnelle	2	15
korzystających	2	14
wyznaczona	2	10
alejandro	2	9
cercas	2	6
dynamicznym	2	11
doń	2	3
pogodzenia	2	10
ważnymi	2	7
utrzymywanie	2	12
goeteborskich	2	13
stosują	2	7
odmienne	2	8
decyzjach	2	9
wyjść	2	5
różnorodnością	2	14
stoją	2	5
ekologicznymi	2	13
czynny	2	6
aktywny	2	7
nienaruszone	2	12
ekosystemy	2	10
zgodnej	2	7
wynikającymi	2	12
przykładami	2	11
rio	2	3
dążenie	2	7
powstrzymania	2	13
zmniejszania	2	12
goeteborgu	2	10
wywiązania	2	10
wyodrębnienie	2	13
pełniejsze	2	10
ukierunkowanie	2	14
uprawy	2	6
krajobrazu	2	10
warunkami	2	9
międzynarodowymi	2	16
zasadniczą	2	10
zmierzającej	2	12
znajduje	2	8
ekologicznego	2	13
szkód	2	5
świadczenia	2	11
regulacji	2	9
dobrego	2	7
powietrza	2	9
gleby	2	5
dzikiej	2	7
przewidziane	2	12
niewystarczające	2	16
ubolewanie	2	10
wzajemnej	2	9
harmonizowania	2	14
każdemu	2	7
regionowi	2	9
całościowej	2	11
uzgadniania	2	11
rolnictwem	2	10
dotykane	2	8
rozległymi	2	10
różnią	2	6
pokazuje	2	8
decydującym	2	11
czynnikiem	2	10
odchodzić	2	9
podatnych	2	9
eukaliptusowych	2	15
czynnikom	2	9
powoduje	2	8
gdyż	2	4
poważnych	2	9
wyręb	2	5
stwarza	2	7
powodując	2	9
nierównowagę	2	12
produktami	2	10
drzewnymi	2	9
zlikwidowane	2	12
bieda	2	5
kar	2	3
trudniących	2	11
handlem	2	7
spora	2	5
wwożonego	2	9
postać	2	6
przetworzonych	2	14
wytworzone	2	10
pochodzącego	2	12
przywozu	2	8
nielegalnym	2	11
pozyskiwaniem	2	13
celnego	2	7
niepreferencyjnych	2	18
odbywa	2	6
wytwarzanie	2	11
wydobycia	2	9
udowodnienia	2	12
surowców	2	8
łagodzenie	2	10
trwałe	2	6
zaopatrzenie	2	12
energetyczne	2	12
neutralnej	2	10
globalnego	2	10
tzn	2	3
kioto	2	5
użytków	2	7
przyczyni	2	9
postrzega	2	9
znaczne	2	7
wysoka	2	6
badawczej	2	9
leśny	2	5
sprostać	2	8
różnorakie	2	10
niewykorzystywanych	2	19
chemicznych	2	11
zainwestować	2	12
rynkowych	2	9
drzewo	2	6
charakteryzuje	2	14
jedynymi	2	8
właściwościami	2	14
odnawialny	2	10
zdolny	2	6
regeneracji	2	11
zasób	2	5
budowlanym	2	10
papierniczym	2	12
opakowaniowych	2	14
energetycznym	2	13
nieodnawialnych	2	15
rozszerzyć	2	10
użyciu	2	6
satelitów	2	9
małym	2	5
silniejszego	2	12
reformie	2	8
poparcie	2	8
stać	2	4
aktywnego	2	9
traktatach	2	10
osobnej	2	7
dopóki	2	6
cmpfe	2	5
zaangażowanych	2	14
liczne	2	6
informacyjną	2	12
leśnictwem	2	10
stałego	2	7
opracowywania	2	13
planów	2	6
planie	2	6
niebezpieczeństwom	2	18
katastrofom	2	11
burze	2	5
insekty	2	7
pastwisk	2	8
istnienie	2	9
zintegrowanego	2	14
specjalnego	2	11
gatunkami	2	9
rodzimymi	2	9
połączeń	2	8
bieżące	2	7
klimatu	2	7
wkładu	2	6
podatkowym	2	10
właścicielom	2	12
normy	2	5
wykorzystywanych	2	16
uboczne	2	7
turystyka	2	9
ekologiczna	2	11
producentów	2	11
badawczych	2	10
zainicjowanej	2	13
poświęconej	2	11
doradczych	2	10
oba	2	3
certyfikacji	2	12
równym	2	6
propagowania	2	12
c56	2	3
jo	2	2
présent	2	7
d'initiative	2	12
poursuite	2	9
depuis	2	6
fixé	2	4
quelle	2	6
l'industrie	2	11
nouveau	2	7
d'autant	2	8
concerne	2	8
jamais	2	6
l'on	2	4
destinées	2	9
propriétaires	2	13
agricole	2	8
décrirons	2	9
écologique	2	10
historique	2	10
étapes	2	6
actuellement	2	12
millions	2	8
tropicales	2	10
surface	2	7
diversité	2	9
apporte	2	7
importante	2	10
exploitations	2	13
privées	2	7
l'ensemble	2	10
filière	2	7
forêtboispapier	2	15
représente	2	10
surtout	2	7
cee	2	3
permis	2	6
tant	2	4
produit	2	7
l'environnement	2	15
présentée	2	9
comité	2	6
permanent	2	9
renforcement	2	12
ciblée	2	6
pollution	2	9
atmosphérique	2	13
principaux	2	10
étaient	2	7
l'agriculture	2	13
d'autres	2	8
agricoles	2	9
d'information	2	13
pac	2	3
c'est	2	5
orientation	2	11
publiée	2	7
stratégies	2	10
intéressés	2	10
coopération	2	11
soutient	2	8
liés	2	4
chances	2	7
voir	2	4
siedlisk	2	8
bezpośredni	2	11
zrównoważone	2	12
odgrywać	2	8
uwzględniania	2	13
doprowadziły	2	12
społecznymi	2	11
edite	2	5
estrela	2	7
cristina	2	8
gutiérrezcortines	2	17
dan	2	3
jørgensen	2	9
péter	2	5
olajos	2	6
laperrouze	2	10
baco	2	4
thijs	2	5
berman	2	6
gintaras	2	8
didžiokas	2	9
michl	2	5
ebner	2	5
fruteau	2	7
bogdan	2	6
golik	2	5
esther	2	6
herranz	2	7
stéphane	2	8
foll	2	4
neil	2	4
parish	2	6
isabel	2	6
salinas	2	7
agnes	2	5
schierhuber	2	11
witold	2	6
tomczak	2	7
piotr	2	5
wojciechowski	2	13
tomasz	2	6
zapałowski	2	10
wiesław	2	7
stefan	2	6
kuc	2	3
véronique	2	9
podkański	2	9
resetarits	2	10
eksploatacji	2	12
kolejne	2	7
społecznościom	2	14
utrzymującym	2	12
naukowotechniczny	2	17
zalecił	2	7
oczekiwaniu	2	11
likwidacja	2	10
nakładu	2	7
połowowego	2	10
niemieckie	2	10
istotnym	2	8
plamiaka	2	8
zasoby	2	6
płastugą	2	8
ekspercka	2	9
społecznogospodarcze	2	20
restrictions	2	12
boxes	2	5
advice	2	6
places	2	6
rights	2	6
belgium	2	7
done	2	4
recommended	2	11
studied	2	7
consider	2	8
welcome	2	7
upon	2	4
operation	2	9
alfred	2	6
gomolka	2	7
zawarcia	2	8
partnerstwie	2	12
wspólnotą	2	9
wyspami	2	7
wodach	2	6
organizacje	2	11
odnowę	2	6
odnowy	2	6
zanieczyszczenie	2	16
przemysłowe	2	11
badaniach	2	9
wywierany	2	9
konsekwencjach	2	14
chronione	2	9
przyszła	2	8
rozwiniętych	2	12
wielkości	2	9
osiągnięty	2	10
odbywania	2	9
specyficznym	2	12
problemem	2	9
niezamierzone	2	13
nalega	2	6
specyficzne	2	11
fao	2	3
unikania	2	8
uproszczenia	2	12
monitorowane	2	12
rising	2	6
decline	2	7
adult	2	5
selectivity	2	11
devices	2	7
escape	2	6
seasons	2	7
reproduction	2	12
faced	2	5
pilot	2	5
voluntary	2	9
quotas	2	6
quota	2	5
councils	2	8
racs	2	4
coldwater	2	9
rich	2	4
flora	2	5
fauna	2	5
sensitive	2	9
gears	2	5
off	2	3
acceptable	2	10
shortterm	2	9
losses	2	6
limitations	2	11
implementing	2	12
endorsed	2	8
implemented	2	11
instead	2	7
desirable	2	9
offer	2	5
illegally	2	9
undersized	2	10
excess	2	6
building	2	8
bringing	2	8
orientations	2	12
recognising	2	11
sizes	2	5
healthy	2	7
enough	2	6
