word_form	frequency	length
tiedoksiantoa	6	13
menetelmä	6	9
samat	6	5
säädetä	6	7
tuomio	6	6
johtopäätös	6	11
mihael	6	6
brejc	6	5
tutkittava	6	10
masip	6	5
hidalgo	6	7
kehotetaan	6	10
järjestelmällisesti	6	19
syyskuussa	6	10
ohjeistot	6	9
ulkomailla	6	10
tutkintojen	6	11
toimilupien	6	11
myöntämisen	6	11
akkreditointi	6	13
tiedotusta	6	10
tarkoitettuihin	6	15
arvioimiseksi	6	13
ammatillisen	6	12
keskinäisen	6	11
ottavat	6	7
välille	6	7
oikaisemisesta	6	14
yhteensovittamista	6	18
olennaisesti	6	12
zuzana	6	6
roithová	6	8
ilmoitti	6	8
tiedonannossaan	6	15
laajuisiin	6	10
painopisteet	6	12
naapurimaiden	6	13
myöntämiselle	6	13
sisämarkkinoita	6	15
kilpailukykyyn	6	14
monivuotisia	6	12
tarvittavista	6	13
muodot	6	6
rautatieverkkojen	6	17
sisävesi-	6	9
sitoutuu	6	8
kirja	6	5
osuuksissa	6	10
suurempaa	6	9
hankkeita	6	9
joustavuuden	6	12
aikaansaamiseksi	6	16
kutakin	6	7
tukipäätöksessä	6	15
tilintarkastuksesta	6	19
toteutuneet	6	11
takaisinmaksua	6	14
osallistumisella	6	16
laatu	6	5
kom	6	3
pe	6	2
arviointia	6	10
tutkimuksiin	6	12
töihin	6	6
ehdotettuja	6	11
tiedonantoa	6	11
tukemisen	6	9
erika	6	5
annettiin	6	9
lisäarvon	6	9
strategiassa	6	12
uhkaavat	6	8
mieliin	6	7
koske	6	5
sepp	6	4
kusstatscher	6	12
guyquint	6	8
kw	6	2
nurmikon	6	8
jonas	6	5
sjöstedt	6	8
minkään	6	7
parlamenttien	6	13
enrico	6	6
harjoittavien	6	13
yksikkö	6	7
juridisesti	6	11
ongelmallista	6	13
pääjohtajien	6	12
tuomareiden	6	11
hankalaa	6	8
nimitysten	6	10
ehdotuksista	6	12
ehkäisyn	6	8
johtokunnan	6	11
suorituksesta	6	13
edite	6	5
estrela	6	7
eriarvoisuutta	6	14
kaikessa	6	8
henkilöt	6	8
ensisijaisista	6	14
tänä	6	4
puutteet	6	8
teemavuosi	6	10
kohdennettava	6	13
kestäviä	6	8
sopimuksissa	6	12
johdonmukaisia	6	14
oikeuksista	6	11
pohtimaan	6	9
mukautuminen	6	12
panosta	6	7
sukupuolesta	6	12
iästä	6	5
yhteiskunnalle	6	14
helpottaminen	6	13
ihmisiä	6	7
levittää	6	8
puututaan	6	9
hoitaessaan	6	11
yritystoimintaa	6	15
yleisradiotoimintaa	6	19
yhteistyökumppaneina	6	20
levittävät	6	10
yksikön	6	7
siispä	6	6
nizzan	6	6
työ-	6	4
otettiin	6	8
levittäminen	6	12
seuranta	6	8
torjumiseen	6	11
edellytyksenä	6	13
poliittisiin	6	12
torjua	6	6
yhteiskuntaan	6	13
merkittävää	6	11
pätevyyttä	6	10
toimielimille	6	13
nimitettiin	6	11
kauppa-	6	7
suhteet	6	7
arvostelusta	6	12
työasiakirjoissa	6	16
maksujen	6	8
paremman	6	8
toteutettujen	6	13
tyydyttävä	6	10
tarpeeseen	6	10
me	6	2
tulevia	6	7
omalta	6	6
esitystapaa	6	11
ulottuville	6	11
vuosikertomus	6	13
jatkettava	6	10
moitteettomassa	6	15
huolenaiheesta	6	14
uskon	6	5
alkavat	6	7
sisäiseen	6	9
rakenteeseen	6	12
hallitusten	6	11
konkreettisesti	6	15
riippumattomia	6	14
kaikesta	6	8
nykyisistä	6	10
käynnissä	6	9
antoi	6	5
borut	6	5
pahor	6	5
belgian	6	7
päästään	6	8
tietyillä	6	9
ehdoksi	6	7
eu:lle	6	6
vastaaviksi	6	11
enkä	6	4
maataloudesta	6	13
vaikeuttaa	6	10
fiscal	6	6
espanjan	6	8
heikkoudet	6	10
laatiessaan	6	11
tulkittava	6	10
portugalin	6	10
keski-	6	6
suojaamista	6	11
parempaan	6	9
julkisessa	6	10
suunnitelma	6	11
vahvasti	6	8
parantamisessa	6	14
ilmaisee	6	8
varainhoidosta	6	14
dei	6	3
diritti	6	7
pyrkiä	6	6
ympäristöasioissa	6	17
järkevä	6	7
maailmanlaajuisiin	6	18
hallinnollisesta	6	16
klaß	6	4
palveluntarjoajille	6	19
ehdotettiin	6	11
palveluntarjoaja	6	16
valtiontukea	6	12
tarjoaminen	6	11
omaisuuteen	6	11
myöntämiseksi	6	13
korvauksen	6	10
valiokunna	6	10
andersson	6	9
prosessi	6	8
vaarassa	6	8
sijoittajien	6	12
suuremmassa	6	11
jäljellä	6	8
seurantaan	6	10
yhtenäistä	6	10
varela	6	6
suanzescarpegna	6	15
kuulemistaan	6	12
menetyksiä	6	10
kestävien	6	9
yhteenkuuluvuuteen	6	18
solidaarisuuden	6	15
kohdistettava	6	13
ilo:n	6	5
lisenssillä	6	11
vastuullista	6	12
ammatilliseen	6	13
sitovat	6	7
jotkin	6	6
valmisteluasiakirjan	6	20
osallistumalla	6	14
biologista	6	10
pysäyttää	6	9
johannesburgin	6	14
metsäalaan	6	10
rahoitusvälinettä	6	17
p.	6	2
energiahuollon	6	14
metsät	6	6
pystytään	6	9
tervetulleena	6	13
huippukokouksessa	6	17
maksettava	6	10
tarjoamia	6	9
kattavan	6	8
dynaamisen	6	10
yhteensovittaminen	6	18
nykyisin	6	8
jeanclaude	6	10
friedrichwilhelm	6	16
graefe	6	6
zu	6	2
baringdorf	6	10
kalastuksesta	6	13
aluksille	6	9
capoulas	6	8
santos	6	6
kantojen	6	8
tyynenmeren	6	11
luku	6	4
saavien	6	7
varmistamalla	6	13
vähennettävä	6	12
neuvoaantavien	6	14
toimikuntien	6	12
keskipitkällä	6	13
seuraukset	6	10
energialähteisiin	6	17
vähentämisen	6	12
this	6	4
solar	6	5
thermal	6	7
globalisaatiosta	6	16
pääsyssä	6	8
kulttuurista	6	12
palveluissa	6	11
luonnonperinnön	6	15
tähtäävien	6	10
hyvinvointia	6	12
työllisyysaste	6	14
internetin	6	10
syrjäisimmillä	6	14
maaseutualueen	6	14
pääsemään	6	9
toimintoja	6	10
maaseudulle	6	11
vahva	6	5
dynaaminen	6	10
elintarvikeketjussa	6	19
fyysisiä	6	8
avaintoimiin	6	12
pienempien	6	10
tuotannosta	6	11
onnistunut	6	10
tuota	6	5
luonnonperintöä	6	15
kaupunki-	6	9
toimintalinjoihin	6	17
yrittäjyyttä	6	12
kylien	6	6
verkostojen	6	11
kulttuuriperinnön	6	17
taitoja	6	7
hankintaan	6	10
nuorille	6	8
kysyntään	6	9
kaupankäynnin	6	13
varausten	6	9
jokaiselle	6	10
käsittelemään	6	13
rahoitettujen	6	13
viljely	6	7
integraation	6	12
aktiivisen	6	10
tiedoksiannosta	6	15
vastaanottajalle	6	16
tiedoksiantopäivä	6	17
suojan	6	6
optiselle	6	9
säteilylle	6	10
valmiustoimet	6	13
nopeat	6	6
rahoitusvälineeseen	6	19
varautumiseen	6	13
terrorismin	6	11
välittömien	6	11
puitteiden	6	10
varmistaakseen	6	14
brysselissä	6	11
syrjäytyminen	6	13
integraatiota	6	13
eläkejärjestelmien	6	18
perinteisistä	6	13
tuottamiseksi	6	13
tietoyhteiskunnasta	6	19
tuotantoon	6	10
viestimien	6	10
tuotannossa	6	11
puhemiehistön	6	13
yhtiöiden	6	9
arvostuksen	6	11
hankinta	6	8
käypään	6	7
vähemmistöosakkaiden	6	20
wto	6	3
parlamentaarisen	6	16
yleisneuvoston	6	14
tulli-	6	6
aiheutuvia	5	10
avoimet	5	7
määrätyn	5	8
selvennetään	5	12
kapasiteetin	5	12
pitkäaikainen	5	13
menetelmien	5	11
palvelua	5	8
šarūnas	5	7
birutis	5	7
hammerstein	5	11
mintz	5	5
tilastollisten	5	14
kyproksen	5	9
latvian	5	7
liettuan	5	8
maltan	5	6
slovenian	5	9
ehdotukseensa	5	13
yksiköitä	5	9
eurostatin	5	10
kaikkein	5	8
tapa	5	4
jakaa	5	5
laadittaessa	5	12
käytetä	5	7
määrättyä	5	9
pienet	5	6
johtopäätökset	5	14
aloitteessa	5	11
tultava	5	7
tarpeellista	5	12
jana	5	4
bourzai	5	7
bairbre	5	7
brún	5	4
lidia	5	5
joanna	5	6
geringer	5	8
oedenberg	5	9
hutchinson	5	10
gisela	5	6
kallenbach	5	10
tunne	5	5
musotto	5	7
christensen	5	11
grech	5	5
mirosław	5	8
mariusz	5	7
piotrowski	5	10
työolojen	5	9
vastaavilla	5	11
nimettävä	5	9
saattamisesta	5	13
talousalueesta	5	14
työstä	5	6
työntekijöistä	5	14
työssäolopäivistä	5	17
prosenttiosuuden	5	16
tekemä	5	6
varustettu	5	10
digitaalisella	5	14
päättäessään	5	12
ajopiirturi	5	11
tekniikka	5	9
esitettyyn	5	10
tarkastettavista	5	16
sisällyttävä	5	12
ilmoitettujen	5	13
saaminen	5	8
lepoaikojen	5	11
saatujen	5	8
todettu	5	7
alkuperäiseen	5	13
saadut	5	6
sanamuodon	5	10
tarkemmin	5	9
viikkoa	5	7
yhdenmukaistaminen	5	18
viikoittaiset	5	13
edeltävän	5	9
työpäivien	5	10
työaikadirektiivin	5	18
halua	5	5
viittauksia	5	11
jakautumista	5	12
sitova	5	6
useista	5	7
tarkastuksissa	5	14
kiinni	5	6
sopiva	5	6
samassa	5	7
sosiaaliturvan	5	14
stanisław	5	9
jałowiecki	5	10
maa	5	3
yhdenmukaisen	5	13
laajentaa	5	9
tiettyyn	5	8
digitaaliseen	5	13
jatkossakin	5	11
yrityksissä	5	11
kilometriä	5	10
paino	5	5
jätteiden	5	9
yhtäjaksoisesti	5	15
vuorokautisen	5	13
lyhentää	5	8
odottaa	5	7
ryhtyy	5	6
kyllä	5	5
edes	5	4
lause	5	5
työnsä	5	6
vaihe	5	5
käyttöönottoon	5	14
syrjimättömiä	5	13
määrättävä	5	10
pilariin	5	8
voimassaolon	5	12
yksittäisissä	5	13
kattavat	5	8
kuuluvan	5	8
käytetyt	5	8
nousee	5	6
merkittävät	5	11
ajanjaksolle	5	12
viedä	5	5
kummankin	5	9
stubb	5	5
monipuolinen	5	12
tasapainoinen	5	13
alussa	5	6
tapahtuvaa	5	10
edistäviä	5	9
luulla	5	6
elintarvikkeilla	5	16
mainostetaan	5	12
epätoivottavan	5	14
tuotteessa	5	10
alkoholia	5	9
analyysi	5	8
ilmoittamisen	5	13
elintarvikeryhmien	5	18
määrittäminen	5	13
tuotteesta	5	10
sallituista	5	11
tieteen	5	7
toiminnoista	5	12
todisteita	5	10
vähäenergisistä	5	15
kylläisyyden	5	12
useampia	5	8
markkinoidaan	5	13
tekeminen	5	9
vankkoihin	5	10
ristiriidattomiin	5	17
toisenlaista	5	12
lausunnoissa	5	12
esitystapa	5	10
arvioituja	5	10
toistumisen	5	11
siirtymäkausi	5	13
sopeutua	5	8
ravitsemukseen	5	14
erityisravinnoksi	5	17
maataloustuotteita	5	18
liikkuvuus	5	10
vapaan	5	6
varmistamista	5	13
innovoinnin	5	11
erityissäännösten	5	17
määritelmiä	5	11
tyydyttyneet	5	12
ehdotetussa	5	11
who:n	5	5
suolapitoisuus	5	14
harhaanjohtavaa	5	15
monipuolisesta	5	14
antamisesta	5	11
rasvahapot	5	10
tyydyttyneiden	5	14
viittaavat	5	10
ravitsemusväittämiä	5	19
näyttö	5	6
näyttöä	5	7
terveysväittämillä	5	18
yleisluonteista	5	15
ravintolisien	5	13
elintarvikkeeseen	5	17
tasapainoiseen	5	14
ruokavalioon	5	12
kunhan	5	6
terveydelle	5	11
vähenemisen	5	11
näläntunteen	5	12
vähentymiseen	5	13
lääkäreiden	5	11
lapsille	5	8
valmistajan	5	11
järjestelmään	5	13
viestintä	5	9
menettelyssä	5	12
sisällytetään	5	13
maahantuojalle	5	14
yksityiskohdat	5	14
lausuntoaan	5	11
lisäselvitystä	5	14
hakijaa	5	7
hakemuksessa	5	12
mielekäs	5	8
suositeltu	5	10
valmistaja	5	10
arviointiin	5	11
yhdennentoista	5	14
kasvavan	5	8
valkoisessa	5	11
kirjassa	5	8
vapaaehtoiset	5	13
lainsäädäntökehyksen	5	20
tiiviisti	5	9
väestöryhmiä	5	12
määrittämisestä	5	15
huonoja	5	7
perustua	5	8
perustellusti	5	13
tutkimus	5	8
edistyy	5	7
esitettyihin	5	12
hyödyttää	5	9
seuraaviin	5	10
selkeän	5	7
käyttäjän	5	9
myöntämiseen	5	12
valmistajat	5	11
kulutetaan	5	10
pyrkimystä	5	10
komissiolta	5	11
todellakin	5	10
lupamenettelyn	5	14
rekisteriä	5	10
tehneet	5	7
säännöstä	5	9
puutetta	5	8
ovatko	5	6
lopulliseen	5	11
tiukat	5	6
laatiman	5	8
des	5	3
kasvien	5	7
hyväksymismenettely	5	19
lausunnossa	5	11
julkistettava	5	13
sopinut	5	7
aiemman	5	7
väliaikaisesti	5	14
saamisen	5	8
oikeutettu	5	10
kuluttaja	5	9
voimakkaan	5	10
käsittelee	5	10
hakemuksiin	5	11
pysyvä	5	6
nettohiilihydraatit	5	19
luonnollinen	5	12
tiedetään	5	9
trautmann	5	9
kazimierz	5	9
chmielewski	5	11
vastaus	5	7
periaatteista	5	13
tekijöiden	5	10
iän	5	3
sukupuolen	5	10
tukena	5	6
lailla	5	6
säädöksiä	5	9
estämään	5	8
levitettäviin	5	13
ravintorasvoihin	5	16
tarkastelun	5	11
esitettyä	5	9
myönnetyn	5	9
useaan	5	6
viitattava	5	10
varsinkaan	5	10
toimijoilla	5	11
tutkimuksia	5	11
esimerkki	5	9
laadintaan	5	10
hyötyjen	5	8
haittaa	5	7
estä	5	4
selvät	5	6
muilta	5	6
luottamuksellisina	5	18
menetelmät	5	10
riitä	5	5
kunnioittaminen	5	15
elintarvikeketjua	5	17
annettuun	5	9
suolaa	5	6
tyydyttyneitä	5	13
pehmeää	5	7
nk	5	2
saamaan	5	7
määriä	5	6
päätettäväksi	5	13
melko	5	5
mikään	5	6
lisätty'	5	8
ensimmäiseen	5	12
janelly	5	7
fourtou	5	7
malcolm	5	7
harbour	5	7
jonckheer	5	9
weiler	5	6
joachim	5	7
muscat	5	6
stefano	5	7
zappalà	5	7
jillian	5	7
gyula	5	5
hegyi	5	5
jackson	5	7
dagmar	5	6
rothbehrendt	5	12
ria	5	3
oomenruijten	5	12
rahapolitiikan	5	14
kotitalouksien	5	14
ieke	5	4
burg	5	4
sophia	5	6
radwan	5	6
dariusz	5	7
antolín	5	7
presedo	5	7
ehdotuksensa	5	12
edunsaajamaiden	5	15
hankintasopimuksia	5	18
työjärjestön	5	12
pakkotyön	5	9
lapsityövoiman	5	14
monimuotoisuudesta	5	18
määritellystä	5	13
erillisellä	5	11
yhteisrahoitusta	5	16
asianomaisiin	5	13
sopimusmenettelyihin	5	20
elintarvikeavun	5	15
aloitteen	5	9
jää	5	3
pakottaa	5	8
yhteyttä	5	8
aiheuttaman	5	11
teollisuusmaiden	5	16
tuloksiin	5	9
toukokuussa	5	11
tekemää	5	7
lisäävät	5	8
eu:lla	5	6
paras	5	5
zimmer	5	6
ilmaisu	5	7
sosiaalirahastoa	5	16
koheesiorahastoa	5	16
erillisenä	5	10
perustavat	5	10
laajuisesti	5	11
edistävien	5	10
poistamalla	5	11
nimissä	5	7
oikeuskelpoisuus	5	16
tehostamaan	5	11
lisääntyy	5	9
nimeämän	5	8
myönnytysten	5	12
julkiseen	5	9
perussäännössä	5	14
kuuluttava	5	10
edustaa	5	7
pystyy	5	6
koolle	5	6
erillinen	5	9
yhteenkuuluvuus	5	15
käsittää	5	8
ylittäviä	5	9
monenvälisiä	5	12
erillisen	5	9
sisällyttämistä	5	15
triantaphyllides	5	16
busuttil	5	8
falbr	5	5
věra	5	4
flasarová	5	9
rahoituskehystä	5	15
tarjoamisen	5	11
egnosin	5	7
institutionaaliset	5	18
vahvistettiin	5	13
arviolta	5	8
kappaletta	5	10
epäsuorasti	5	11
velvoitteitaan	5	14
vastuusitoumuksia	5	17
toimilupasopimus	5	16
sovellettavasta	5	15
hoitamaan	5	9
hallintoneuvostossa	5	19
puiteohjelman	5	13
innovaatiota	5	12
lähettäminen	5	12
rahoitusnäkymiä	5	15
osoitettujen	5	12
pystyä	5	6
palveluita	5	10
elämään	5	7
osatekijä	5	9
tuovat	5	6
yhdysvaltojen	5	13
allekirjoitettava	5	17
valitusta	5	9
kattamaan	5	9
yksityinen	5	10
tekemällä	5	9
strateginen	5	11
energiavaliokunnalle	5	20
haasteita	5	9
deprez	5	6
ingeborg	5	8
maňka	5	5
jatkuva	5	7
rahoitettava	5	12
suojattua	5	9
hallituksille	5	13
löydettävä	5	10
keinot	5	6
omaisuutta	5	10
pysyvistä	5	9
yhdenmukaistaa	5	14
saatavien	5	9
tuomioistuimet	5	14
nopeampi	5	8
tuomioistuinten	5	15
puhtaasti	5	9
vero-	5	5
nousseet	5	8
aihe	5	4
selostus	5	8
esittämiin	5	10
hänelle	5	7
tiedoksianto	5	12
asetettu	5	8
luomisesta	5	10
suunnittelemaan	5	15
pkyritykset	5	11
nykyisellä	5	10
edelleenkin	5	11
molempien	5	9
lambrinidis	5	11
weber	5	5
monica	5	6
frassoni	5	8
mayer	5	5
diana	5	5
kansainvälinen	5	14
jatkuvan	5	8
raportoimaan	5	12
hyväksyivät	5	11
esitettyjä	5	10
ministeriön	5	11
painotettava	5	12
standardeihin	5	13
järjestetyssä	5	13
varmistamiseen	5	14
virastot	5	8
pätevyyden	5	10
toimilupa	5	9
claire	5	6
gibault	5	7
guntars	5	7
krasts	5	6
olevansa	5	8
lainoja	5	7
kumotaan	5	8
säännöstön	5	10
lujitettava	5	11
toteutukseen	5	12
syynä	5	5
osuuksia	5	8
luonnonesteet	5	13
osuuksien	5	9
investoida	5	10
kolmansilta	5	11
johtuvia	5	8
riskejä	5	7
liikennemuotojen	5	16
yhteentoimivuus	5	15
tarvittavaa	5	11
jatkuvuus	5	9
esittäneet	5	10
täsmentää	5	9
riippuvuuden	5	12
vuosittaisten	5	13
osissa	5	6
maksetut	5	8
eip	5	3
tukikelpoisten	5	14
osasto	5	6
suunnitelmia	5	12
energiaalan	5	11
energia-	5	8
määrärahoista	5	13
murtoosa	5	8
tulevina	5	8
osoittautunut	5	13
tukimuotoihin	5	13
vääristymiä	5	11
päätöksenteossa	5	15
koskien	5	7
kovinkaan	5	9
realistista	5	11
suoria	5	6
sijalla	5	7
alaan	5	5
sisävesiliikenteen	5	18
investoimaan	5	12
vuosille	5	8
sopuun	5	6
tarjoaman	5	9
agnes	5	5
schierhuber	5	11
ohjeellisia	5	11
alentaa	5	7
mahdotonta	5	10
asianomaisilla	5	14
erioikeuksista	5	14
vapauksista	5	11
parlamenttiin	5	13
v.	5	2
kyseisenä	5	9
antama	5	6
markkinoista	5	12
kauppa	5	6
tällaisille	5	11
sidoksissa	5	10
ammatillista	5	12
pääsemistä	5	10
annettuihin	5	11
myöntänyt	5	9
siirtäminen	5	11
tarpeeksi	5	9
laajoja	5	7
nimitys	5	7
perustettujen	5	13
erillisviraston	5	15
yksinkertaistetun	5	17
nimitysmenettelyä	5	17
perusasetusten	5	14
tautien	5	7
suoritusta	5	10
odotetaan	5	9
dan	5	3
jørgensen	5	9
käytäntöjen	5	11
saavutettiin	5	12
seuraaville	5	11
ammatissa	5	9
perusperiaatteista	5	18
politiikoissa	5	13
päätösehdotuksen	5	16
syrjimättömyyttä	5	16
yhdenvertaisuuden	5	17
yhdenvertaisuutta	5	17
liittyvissä	5	11
koski	5	5
laajuus	5	7
edistys	5	7
syrjimättömyyteen	5	17
yhdenvertaiseen	5	15
kohteluun	5	9
joutuneet	5	9
tasojen	5	7
tunnustaminen	5	13
arvostaminen	5	12
yhdenvertaisesti	5	16
alkuperän	5	9
torjunnassa	5	11
näkemyksiä	5	10
näkökannoista	5	13
muotojen	5	8
tasapuolinen	5	12
taakan	5	6
valtiosta	5	9
poistamisesta	5	13
torjuntaan	5	10
ehdotuspyynnön	5	14
laaditun	5	8
perusteiden	5	11
suorittamista	5	13
selvitykset	5	11
lakien	5	6
lainsäädännöllinen	5	18
alat	5	4
kehitettäessä	5	13
toimintatapoja	5	14
perinteinen	5	11
käsittelevässä	5	14
toimintaohjelma	5	15
kuuli	5	5
ehdokasta	5	9
maaliskuusta	5	12
tammikuusta	5	11
adarosastosta	5	13
hoitaminen	5	10
laatimissaan	5	12
tarkastuslausumaan	5	18
yhdennettyä	5	11
saisivat	5	8
itsestään	5	9
jokaisen	5	8
käyttämisestä	5	13
toteutetut	5	10
vastaisitte	5	11
kehottaisi	5	10
tarkastuslausuma	5	16
jatkuvaa	5	8
ryhdytään	5	9
auttamaan	5	9
tarkistamassa	5	13
tarkistettava	5	13
ongelmien	5	9
auttaakseen	5	11
hyödyllistä	5	11
jokainen	5	8
väärinkäytön	5	12
mielessänne	5	11
prosessiin	5	10
velvollisuuttanne	5	17
tehtäviänne	5	11
aiotte	5	6
pyydä	5	5
voitteko	5	8
viimeaikaisista	5	15
kytköksistänne	5	14
toimistanne	5	11
tehtävienne	5	11
ammattikokemuksenne	5	19
toimikautenne	5	13
myötävaikuttanut	5	16
parantumiseen	5	13
no	5	2
adarosaston	5	11
löytäminen	5	10
vastaavana	5	10
lausuntojen	5	11
tarkistamisen	5	13
olafille	5	8
korostettava	5	12
meillä	5	6
tarkistamista	5	13
luopuisitteko	5	13
ehdokkuudesta	5	13
nimittämiseenne	5	15
minulle	5	7
luottamusta	5	11
ens	5	3
mogens	5	6
nj	5	2
camre	5	5
lorenzo	5	7
cesa	5	4
bart	5	4
staes	5	5
tutkinto	5	8
valvonta-	5	9
asianomaisia	5	12
kiinnitetään	5	12
ajoissa	5	7
suositukset	5	11
tarkastuksen	5	12
tuli	5	4
universidad	5	11
keskittynyt	5	11
sobre	5	5
kongressin	5	10
vastannut	5	9
torjunta	5	8
seurattava	5	10
normit	5	6
hallintoon	5	10
demokraattista	5	14
poliittisesta	5	13
poliittisessa	5	13
vaikuttanut	5	11
itäeuroopan	5	11
tärkeimpien	5	11
suunnitelmasta	5	14
koordinoida	5	11
pankkitoiminnan	5	15
alla	5	4
parantunut	5	10
käsityksen	5	10
parhaalla	5	9
vahvuudet	5	9
kuudennessa	5	11
kohdistaa	5	9
ilmastonmuutos	5	14
pyyntöihin	5	10
suunnitelmien	5	13
rahoitus-	5	9
kansainvälisesti	5	16
esittäjälle	5	11
uhka	5	4
luonnollisista	5	14
johtuva	5	7
autettava	5	9
vaaraa	5	6
asianmukaisin	5	13
suunnitelmaa	5	12
kirjallinen	5	11
äänestys	5	8
lucas	5	5
omahuolinta	5	11
näkökohtien	5	11
avointen	5	8
edellisen	5	9
lukumäärää	5	10
saaneita	5	8
sisämarkkinoille	5	16
jöns	5	4
mato	5	4
adrover	5	7
satamat	5	7
yhdysvaltain	5	12
aasian	5	6
palveluista	5	11
kansainväliseen	5	15
normien	5	7
lupakirjan	5	10
enrique	5	7
barón	5	5
crespo	5	6
päivätyn	5	8
jeanpierre	5	10
audy	5	4
syed	5	4
papastamkos	5	11
lakkauttamisesta	5	16
tuotantolaitosten	5	17
siirtävät	5	9
tukiin	5	6
kieltoa	5	7
ponnistelemaan	5	14
ihmisoikeuksien	5	15
elinikäiseen	5	12
kunnioittamaan	5	14
ilmiö	5	5
siirtoihin	5	10
tarkkaan	5	8
keskeisessä	5	11
uusille	5	7
väheneminen	5	11
eurooppaneuvosto	5	16
kehittämispolitiikka	5	20
strategiset	5	11
paikkakunnan	5	12
kaltaisten	5	10
hakkuiden	5	9
laittomien	5	10
lieventäminen	5	13
ympäristötavoitteet	5	19
metsä-	5	6
metsäala	5	8
voimavaroja	5	11
paperin	5	7
laatimisen	5	10
selvitys	5	8
metsätaloutta	5	13
työllistää	5	10
metsänhoitoon	5	13
baco	5	4
fruteau	5	7
stéphane	5	8
foll	5	4
mcguinness	5	10
isabel	5	6
salinas	5	7
wojciechowski	5	13
hyödyntämisen	5	13
elantonsa	5	9
pyyntiponnistuksen	5	18
hugh	5	4
allister	5	8
niels	5	5
busk	5	4
länsityynenmeren	5	16
tyydyttävää	5	11
tarkkailijoiden	5	15
heikkenemiseen	5	14
kalastaa	5	8
joutuu	5	6
keskityynenmeren	5	16
pöytäkirjassa	5	13
pilaantuminen	5	13
poisheittojen	5	13
saavutettaisiin	5	15
kaloja	5	6
haasteen	5	8
sähköntuotannon	5	15
tuotantomenetelmien	5	19
hyödyntävien	5	12
kohdistuvaa	5	11
uusiutuviin	5	11
tuotettavan	5	11
kysyntä	5	7
target	5	6
leader	5	6
vincenzo	5	8
lavarra	5	7
työmarkkinoiden	5	15
tiukempia	5	9
maailmanlaajuisen	5	17
viestintätekniikka	5	18
yhteiskunnallista	5	17
vastataan	5	9
suurista	5	8
työntekijöihin	5	14
kehittyä	5	8
turvataan	5	9
koulutuksesta	5	13
sosiaali-	5	9
painopisteenä	5	13
maatalousmalli	5	14
suorien	5	7
kannustimien	5	12
maanviljelyksen	5	15
syrjäiset	5	9
paineen	5	7
jäljessä	5	8
alhaisemmat	5	11
kehittynyt	5	10
kotitalouksia	5	13
ongelmana	5	9
kansainvälisestä	5	16
romaniassa	5	10
bulgariassa	5	11
maaseutuyhteisöjen	5	18
yhteyksiä	5	9
tiedonsiirtoon	5	14
inhimillisiä	5	12
pääomainvestointeja	5	19
suunnattava	5	11
liikkumavaraa	5	13
pyrittäessä	5	11
maatalousala	5	12
maataloudelle	5	13
taidoista	5	9
pilarissa	5	9
raakaaineita	5	12
luonnonmukaista	5	15
muutokseen	5	10
merkittävien	5	12
vesipolitiikan	5	14
työskentelypaikkana	5	19
estävät	5	7
kehittämisohjelmilla	5	20
pysyvät	5	7
monipuolistaa	5	13
mikroyrityksiä	5	14
yhdistettynä	5	12
laadukkaan	5	10
laatutuotteiden	5	15
tietoyhteiskuntaan	5	18
innovatiivisen	5	14
elinkeinoelämää	5	15
kehittämisohjelmissa	5	20
resursseista	5	12
maantieteelliseen	5	17
synergiaan	5	10
rahastoista	5	11
rajoja	5	6
väestölle	5	9
suuntautuvaa	5	12
taloudellisina	5	14
toista	5	6
pyrkimään	5	9
käännetty	5	9
virallisella	5	12
asettamalla	5	11
altistumiselta	5	14
riskeille	5	9
terveysvaikutusten	5	18
pidentäminen	5	12
dimitrios	5	9
papadimoulis	5	12
pelastuspalvelualan	5	19
hankinnat	5	9
erikoissäännöksiä	5	17
sattuvien	5	9
nopeisiin	5	9
reagoida	5	8
yhteisvaikutukseen	5	18
pitkäaikaishoidon	5	17
etnisten	5	8
maahanmuuttajien	5	16
perheelämän	5	11
sukupolvelta	5	12
poliittisille	5	13
erityishuomiota	5	15
tuottaminen	5	11
eläkkeiden	5	10
keskittyminen	5	13
kaupalle	5	8
pkyrityksiin	5	12
kannustamaan	5	12
apt	5	3
arvostus	5	8
neuvotteluiden	5	14
vientiä	5	7
tvt:tä	5	6
osallisiksi	5	11
hinta	5	5
biopolttoaineen	5	15
-viljelykasvien	5	15
perussopimus-	5	13
työjärjestys-	5	13
toimielinasioiden	5	17
puitteita	5	9
luokkien	5	8
oikeusaseman	5	12
ulkopuolisille	5	14
julkisiin	5	9
osakeyhtiöihin	5	14
yhtiöitä	5	8
arvostukseen	5	12
asiantuntija	5	12
antamaa	5	7
osakkeitaan	5	11
hankkii	5	7
yhtiökokouksen	5	14
noteeratun	5	10
kehitysohjelman	5	15
leikkauksista	5	13
vientituen	5	10
osioiden	5	8
aseet	5	5
ministerikokous	5	15
myönnytyksiä	5	12
aktmaat	5	7
euvl:ssä	4	8
tehokkuuteen	4	12
sijoitetulle	4	12
pääomalle	4	9
vertaileva	4	10
tariffeja	4	9
ilmoitusta	4	10
laskennassa	4	11
hyväksyneet	4	11
varmistaen	4	10
syrjimättömästi	4	15
verkonkäyttäjille	4	17
yhdenmukaisia	4	13
useammasta	4	10
