word_form	frequency	length
foglalkoztatással	3	17
globale	3	7
élargissement	3	13
taux	3	4
permettent	3	10
productivité	3	12
éviter	3	6
fermeture	3	9
transfert	3	9
difficile	3	9
pouvons	3	7
étude	3	5
industrie	3	9
chaque	3	6
peu	3	3
dès	3	3
outils	3	6
hoc	3	3
octroi	3	6
recherche	3	9
systèmes	3	8
précis	3	6
urgent	3	6
propositions	3	12
concrètes	3	9
observatoire	3	12
premières	3	9
définir	3	7
aide	3	4
forces	3	6
bénéficient	3	11
vie	3	3
baisse	3	6
modèle	3	6
lehideux	3	8
albino	3	6
peneda	3	6
erdőgazdálkodáshoz	3	18
tudatosítása	3	12
jogalapot	3	9
példái	3	6
erdőgazdálkodásnak	3	18
ökológiailag	3	12
társadalmilag	3	13
szabályozása	3	12
részeit	3	7
erózió	3	6
fajokkal	3	8
gazdálkodjanak	3	14
ügyelni	3	7
egyensúlyra	3	11
erdőtüzeket	3	11
tűz	3	3
ismétlődő	3	9
kiterjedt	3	9
romlásához	3	10
követésére	3	10
elhárítására	3	12
trópusi	3	7
flegt	3	5
problémájának	3	13
szegénységet	3	12
fával	3	5
kereskedő	3	9
erőforrásokból	3	14
potenciáljának	3	14
technológiákat	3	14
aránytalan	3	10
aa	3	2
tulajdonságok	3	13
helyettesítéséhez	3	17
eszközeit	3	9
kifejlesztésére	3	15
erdőkben	3	8
erdőgazdálkodást	3	16
miként	3	6
alakított	3	9
erdészettel	3	11
mechanizmusról	3	14
előrelépések	3	12
vertikális	3	10
célul	3	5
tűzvész	3	7
aszály	3	6
régiókat	3	8
csökkentette	3	12
tűzvészek	3	9
elterjedése	3	11
küzdelemhez	3	11
fából	3	5
kapcsolt	3	8
összehangolását	3	15
erdőtől	3	7
vizsgálatokat	3	13
gyártók	3	7
okoznak	3	7
képzéssel	3	9
présenté	3	8
lui	3	3
document	3	8
soutenir	3	8
très	3	4
haut	3	4
différentes	3	11
répondre	3	8
contexte	3	8
actuellement	3	12
forestières	3	11
environnement	3	13
engagement	3	10
étaient	3	7
agricoles	3	9
pac	3	3
stratégies	3	10
liés	3	4
ouverture	3	9
kialakítania	3	12
hálózata	3	8
függő	3	5
lakosságot	3	10
castiglione	3	11
piotr	3	5
wiesław	3	7
stefan	3	6
kuc	3	3
mostanra	3	8
körzetek	3	8
maradnia	3	8
évnél	3	5
eredményezheti	3	14
kerülni	3	7
mérete	3	6
hatásairól	3	10
háttér	3	6
halak	3	5
erősebb	3	7
miszerint	3	9
összegzés	3	9
struan	3	6
stevenson	3	9
álljanak	3	8
lehetőségük	3	11
pacífico	3	8
estas	3	5
negociaciones	3	13
guinea	3	6
licencias	3	9
optar	3	5
antes	3	5
entrada	3	7
deberá	3	6
observador	3	10
interés	3	7
cantidad	3	8
sino	3	4
trata	3	5
cooperación	3	11
terceros	3	8
empresas	3	8
embarque	3	8
porque	3	6
increases	3	9
transfer	3	8
juvenile	3	8
august	3	6
yet	3	3
előmozdítja	3	11
érvényesíteni	3	13
committed	3	9
character	3	9
summit	3	6
producing	3	9
fao	3	3
conduct	3	7
observe	3	7
lines	3	5
remaining	3	9
mention	3	7
nothing	3	7
parliaments	3	11
mariearlette	3	12
carlotti	3	8
helyreállítását	3	15
tevő	3	4
tartásának	3	10
tartalékok	3	10
rávilágít	3	9
visszaengedett	3	14
fektessen	3	9
átalakított	3	11
decline	3	7
unwanted	3	8
discarded	3	9
pilot	3	5
closures	3	8
discard	3	7
quota	3	5
coral	3	5
reefs	3	5
highly	3	6
sensitive	3	9
off	3	3
rac	3	3
isolated	3	8
discarding	3	10
bringing	3	8
capture	3	7
viable	3	6
accompanied	3	11
bottom	3	6
grow	3	4
impacts	3	7
controls	3	8
ajánlásokkal	3	12
nagyrészt	3	9
hasznosításának	3	15
hatékonyabban	3	13
fokozását	3	9
ambiciózus	3	10
járulni	3	7
biztonságához	3	13
olaj	3	4
meghatározást	3	13
passzív	3	7
kiaknázására	3	12
fűtő	3	4
stopandgo	3	9
adókedvezmények	3	15
épületek	3	8
újonnan	3	7
összpontosító	3	13
terjessze	3	9
rapidly	3	7
enormous	3	8
industries	3	10
mass	3	4
gap	3	3
complements	3	11
owninitiative	3	13
renewables	3	10
res	3	3
installed	3	9
roughly	3	7
tárgy	3	5
ön	3	2
fentiekben	3	10
jogalapként	3	11
jutásának	3	9
javasol	3	7
tekinthető	3	10
fogadja	3	7
forradalom	3	10
modellt	3	7
piacát	3	6
európát	3	7
versenyre	3	9
másrészről	3	10
normákkal	3	9
kihívás	3	7
kihívásokra	3	11
igazságosságot	3	14
terhek	3	6
szabályozásról	3	14
értékeit	3	8
keletű	3	6
pénzügy	3	7
meggyőződése	3	12
véleményen	3	10
piachoz	3	7
áramlása	3	8
mérje	3	5
feldolgozóipar	3	14
munkavállalóik	3	14
lasse	3	5
lehtinen	3	8
matsouka	3	8
régiói	3	6
képeznie	3	8
rendszerére	3	11
kidolgozandó	3	12
bővítésével	3	11
élelmiszerbiztonság	3	19
kézműipari	3	10
hegyvidéki	3	10
differenciált	3	13
euök	3	4
euökben	3	7
eutagállamban	3	13
újraindításával	3	15
lakott	3	6
meghatározásának	3	16
megerősítette	3	13
veszélyeztesse	3	14
szükségleteik	3	13
tudnak	3	6
megnehezíti	3	11
befektetésekre	3	14
területei	3	9
befektetésre	3	12
munkára	3	7
lakosságnak	3	11
innovációhoz	3	12
modernizáció	3	12
igényeire	3	9
modernizációs	3	13
gazdálkodóknak	3	14
elöregedésének	3	14
modernizálás	3	12
veszteségek	3	11
koncentrálniuk	3	14
hozzájárulhatna	3	15
keretprogramban	3	15
laboratóriumok	3	14
kínálat	3	7
tájékoztatására	3	15
másfelől	3	8
egyszerre	3	9
változó	3	7
keresése	3	8
felvevőpiacokkal	3	16
hálózatépítést	3	14
ugyanúgy	3	8
aknázni	3	7
termelői	3	8
beruházásokat	3	13
emva	3	4
piacai	3	6
igényeihez	3	10
igazítva	3	8
nemzedékek	3	10
termelőkkel	3	11
földtulajdonosok	3	16
térségeket	3	10
csapások	3	8
energianövények	3	15
életkor	3	7
kívánjuk	3	8
fellépésekre	3	12
gyermekgondozási	3	16
javíthatják	3	11
munkalehetőségeit	3	17
bejutásukat	3	11
foglalhatja	3	11
tevékenységekhez	3	16
képzést	3	7
létrehozásához	3	14
nemzedék	3	8
energiahatékonyságot	3	20
termelésben	3	11
idegenforgalom	3	14
örökségre	3	9
turizmust	3	9
termelésében	3	12
növelhető	3	9
megelőzéséhez	3	13
elnéptelenedés	3	14
emberekkel	3	10
nyújthatnak	3	11
rétegek	3	7
elősegítését	3	12
ekszerződésnek	3	14
elkerülését	3	11
alkalmazniuk	3	12
cseréjére	3	9
reforms	3	7
farming	3	7
diversification	3	15
occur	3	5
cap	3	3
restructuring	3	13
said	3	4
céljával	3	8
tájkép	3	6
átívelő	3	7
szükségleteihez	3	15
foglalkozni	3	11
versenyképességet	3	17
forgalmazott	3	12
humántőkébe	3	11
energiával	3	10
generációváltás	3	15
túlélését	3	9
vállalkozásindítási	3	19
erdőterületek	3	13
mezőgazdaságra	3	14
vonatkozniuk	3	12
mező	3	4
jóllehet	3	8
hálózatba	3	9
csökkenni	3	9
védelmében	3	10
küzdő	3	5
megtagadhatja	3	13
nyelvek	3	7
egyikén	3	7
fordítást	3	9
megért	3	6
helyének	3	8
ügyiratok	3	9
lévai	3	5
hatásából	3	9
kockázatoknak	3	13
0449b	3	5
delegált	3	8
munkavállalókat	3	15
hivatalosan	3	11
egyeztetési	3	11
megbízást	3	9
értékelje	3	9
biztonságának	3	13
kompromisszumos	3	15
kötelezi	3	8
roselyne	3	8
bachelotnarquin	3	15
subjectmatter	3	13
protecting	3	10
homes	3	5
kialakuló	3	9
rászoruló	3	9
travel	3	6
operational	3	11
assisting	3	9
duplicating	3	11
pooled	3	6
katasztrófa	3	11
mértékének	3	10
önkéntesek	3	10
volunteers	3	10
kiterjesztett	3	13
eredményességét	3	15
scale	3	5
gyorsintézkedési	3	16
előírni	3	7
facilities	3	10
átláthatóságra	3	14
javításáról	3	11
felhatalmazást	3	14
cseréjének	3	10
euróban	3	7
szigeteken	3	10
alkalmazottak	3	13
cseréje	3	7
átadása	3	7
ga	3	2
intézményekben	3	14
vészhelyzetekre	3	15
teljesítsenek	3	13
megvalósulnia	3	13
properly	3	8
synergies	3	9
finanszírozásáról	3	17
kiadványok	3	10
megjelentetésével	3	17
hálózatokkal	3	12
válasz	3	6
időközi	3	7
top	3	3
property	3	8
cope	3	4
tükrében	3	8
vonatkozásai	3	12
alapuljon	3	9
simplification	3	14
megelőzésének	3	13
fellépéseinek	3	13
jelentéstervezet	3	16
brüsszeli	3	9
menetrendről	3	12
gyermekjogi	3	11
érvényesítéséhez	3	16
megszilárdítása	3	15
márciusi	3	8
teljesíteni	3	11
munkaerőpiaci	3	13
következően	3	11
foglalkoztatását	3	16
foglalkoztatott	3	15
munkanélküliek	3	14
áldozatai	3	9
bevándorlókat	3	13
kisebbség	3	9
képességeik	3	11
képzéshez	3	9
tanuláshoz	3	10
garantálják	3	11
egyszülős	3	9
tendencia	3	9
kezelt	3	6
integrációjának	3	15
világába	3	8
kerülve	3	7
földrajzilag	3	12
kockázatával	3	12
egyensúlyának	3	13
döntéshozói	3	11
lakhatási	3	9
hozzáférjenek	3	13
általánosságban	3	15
pensions	3	8
eliminating	3	11
czech	3	5
leaving	3	7
decent	3	6
rosszabb	3	8
fordítsanak	3	11
gyengébb	3	8
eséllyel	3	8
emine	3	5
bozkurt	3	7
foglalkoztatásról	3	17
cese	3	4
kezdete	3	7
évet	3	4
politikákban	3	12
megy	3	4
osztja	3	6
partnereknek	3	12
mobilitást	3	10
életen	3	6
termelékenységének	3	18
megszerzése	3	11
tárgyalás	3	9
ösztönözve	3	10
törlés	3	6
reformját	3	9
részesedése	3	11
szükségét	3	9
mutations	3	9
évolutions	3	10
permettant	3	10
anticipation	3	12
accompagnement	3	14
financiers	3	10
termékeiről	3	11
zárni	3	5
jogbiztonság	3	12
jelzésnek	3	9
hkt	3	3
rövidítésnek	3	12
géographique	3	12
appellations	3	12
raison	3	6
diamanto	3	8
manolakou	3	9
titford	3	7
hoped	3	5
concession	3	10
fees	3	4
embarked	3	8
határozták	3	10
kommunikációra	3	14
közigazgatás	3	12
figyelembevételét	3	17
ikthoz	3	6
különbségek	3	11
befektetést	3	11
szereplői	3	9
válniuk	3	7
demokratikusan	3	14
állampolgár	3	11
találmányok	3	11
kommunikációval	3	15
rendszerről	3	11
áttérés	3	7
eredményezhet	3	13
tükröznie	3	9
csökkenjen	3	10
célkitűzést	3	11
elszigetelten	3	13
létrehozásában	3	14
tartalmak	3	9
eszközölt	3	9
befektetéseket	3	14
többször	3	8
társadalma	3	10
tervezés	3	8
kreatív	3	7
rádiófrekvenciákkal	3	19
tartanak	3	8
mindenfajta	3	11
szolgálna	3	9
magánélet	3	9
hisz	3	4
fejlesztésbe	3	12
segíteni	3	8
elősegítik	3	10
iktban	3	6
elkövetkező	3	11
kormányzás	3	10
tartsa	3	6
döntésekben	3	11
technológiákhoz	3	15
aránytalanul	3	12
kihasználhassák	3	15
throughout	3	10
machines	3	8
cars	3	4
inventions	3	10
confidence	3	10
gerincét	3	8
lipietz	3	7
benzin	3	6
mezőgazdaságot	3	14
helyettesítése	3	14
amelyeken	3	9
értékének	3	9
üzemanyag	3	9
növényekből	3	11
termesztésének	3	14
bioüzemanyag	3	12
bioetanol	3	9
lehetőségei	3	11
termelése	3	9
pihentetési	3	11
fontolja	3	8
vegyi	3	5
termelésére	3	11
piacainak	3	9
lebontható	3	10
előállítási	3	11
liberalizációja	3	15
csökkenéséhez	3	13
energianövényprogram	3	20
határozatának	3	13
közpénzekből	3	12
tartalékokat	3	12
képeznek	3	8
ellenében	3	9
drasztikus	3	10
összegének	3	10
személyiség	3	11
vállalatirányítás	3	17
hitelezők	3	9
mértékéig	3	9
lehetőségre	3	11
magyarországon	3	14
részvénytársaságokra	3	20
nyomán	3	6
értékpapírok	3	12
likviditása	3	11
felmerülteke	3	12
részesedéssel	3	13
tőkéjében	3	9
kérhetik	3	8
megkövetelhetik	3	15
akvizíció	3	9
képesnek	3	8
likviditását	3	12
fizetőképességét	3	16
utóbbit	3	7
hitelesen	3	9
flow	3	4
elemzéssel	3	10
társaságtól	3	11
történnie	3	9
39a	3	3
részvényesei	3	12
megkövetelhessék	3	16
egyénileg	3	9
megvegye	3	8
tőlük	3	5
társaságban	3	11
részvényeiket	3	13
pllcs	3	5
safeguards	3	10
acquisition	3	11
dokmentum	3	9
wt	3	2
tanácsa	3	7
főtanácsának	3	12
kedvezmények	3	12
piacnyitást	3	11
világgazdaságba	3	15
exporttámogatások	3	17
felemelkedő	3	11
ajánlatok	3	9
tárgyalásokról	3	14
luxemburgi	3	10
torzító	3	7
rugalmasság	3	11
kvótamentes	3	11
oldani	3	6
svájci	3	6
együtthatók	3	11
piacához	3	8
bejelentett	3	11
milleniumi	3	10
helyteleníti	3	12
megszabása	3	10
wtos	3	4
feltörekvő	3	10
ipu	3	3
modest	3	6
trips	3	5
poorest	3	7
unilateral	3	10
enjoy	3	5
certainly	3	9
szabályozások	3	13
szingapúri	3	10
országai	3	8
fegyver	3	7
nyilatkozatra	3	13
discussions	3	11
acpeu	3	5
tárgyaló	3	8
akcseu	3	6
akcsországoknak	3	15
gatt	3	4
akcsországokban	3	15
kínálati	3	8
oldali	3	6
singapore	3	9
díjait	2	6
rendszeregyensúly	2	17
tükrözzék	2	9
díjának	2	7
kiszámításánál	2	14
megtérülésének	2	14
vezetékek	2	9
összehasonlítása	2	16
megszakítható	2	13
nominált	2	8
határidőre	2	10
módszereknek	2	12
rendszeregyensúlyra	2	19
ügyfelek	2	8
szolgáltatást	2	13
szerződési	2	10
kód	2	3
költségalapúnak	2	15
ösztönzőknek	2	12
kiegyensúlyozzák	2	16
betáplált	2	9
vételezett	2	10
exception	2	9
bírságokat	2	10
hagyniuk	2	8
díjszámításnál	2	14
egyensúlyozáshoz	2	16
érdeket	2	7
gázkereskedelem	2	15
korszerűsítéséért	2	17
szekciójának	2	12
szabványosított	2	15
rendszerhasználókat	2	19
egyszerűsítsék	2	14
nominálásokat	2	13
kapacitásra	2	11
szerződéskötést	2	15
kapacitásjogok	2	14
minimalizálása	2	14
gyakorlata	2	10
harmonizálják	2	13
időket	2	6
képernyős	2	9
kapacitásfoglaló	2	16
visszaigazoló	2	13
rendszerekről	2	13
vincent	2	7
peillon	2	7
bernhard	2	8
rapkay	2	6
marilisa	2	8
xenogiannakopoulou	2	18
benyújtásában	2	13
introducción	2	12
necesidad	2	9
dicha	2	5
adopción	2	8
cambios	2	7
través	2	6
comunitario	2	11
fines	2	5
diversos	2	8
algunos	2	7
gran	2	4
importancia	2	11
informe	2	7
sólo	2	4
creó	2	4
única	2	5
esperar	2	7
tras	2	4
inevitable	2	10
cambio	2	6
posible	2	7
disponibilidad	2	14
principios	2	10
prima	2	5
institucionales	2	15
aplicación	2	10
carácter	2	8
crear	2	5
adicional	2	9
incluso	2	7
medio	2	5
cuadro	2	6
comentarios	2	11
adoptará	2	8
previsto	2	8
nuevos	2	6
fija	2	4
contempla	2	9
pues	2	4
mismo	2	5
todo	2	4
kilómetros	2	10
cuadrados	2	9
anexos	2	6
añadir	2	6
iniciativa	2	10
introducir	2	10
modifica	2	8
elementos	2	9
queden	2	6
saber	2	5
menores	2	7
respecto	2	8
según	2	5
mayo	2	4
dicho	2	5
entidades	2	9
durante	2	7
sérgio	2	6
olvasatbeli	2	11
szárazföldi	2	11
szállítással	2	12
közlekedésbiztonság	2	19
fuvarozásban	2	12
céljának	2	8
interoperabilitás	2	17
berendezéseknek	2	15
egységnél	2	9
végezhessék	2	11
tagállamon	2	10
ide	2	3
nevezni	2	7
összehangoló	2	12
megvalósítsa	2	12
fogadhat	2	8
mértéket	2	8
hatály	2	6
bejegyzési	2	10
államai	2	7
fuvarozás	2	9
teils	2	5
standpunkts	2	11
reprezentatív	2	13
mintájára	2	9
eingefügt	2	9
ellenőrzéssel	2	13
genannte	2	8
anpassung	2	9
szervezi	2	8
munkanapjának	2	13
kiterjedjenek	2	13
százalékarányt	2	14
erhöhung	2	8
grundsätzlich	2	13
zeitplan	2	8
ehrgeizig	2	9
emelheti	2	8
menetíróval	2	11
menetírók	2	9
vorgesehene	2	11
fahrtenschreiber	2	16
durchaus	2	8
sinnvoll	2	8
zwei	2	4
vorgeschlagenen	2	15
közutakon	2	9
änderung	2	8
ermöglicht	2	10
autópálya	2	9
másodrendű	2	10
úte	2	3
nyilván	2	7
adatait	2	7
hin	2	3
vgl	2	3
dort	2	4
megtételét	2	10
elhelyezésére	2	13
daneben	2	7
gestrichen	2	10
véletlenszerű	2	13
rotációs	2	8
rendben	2	7
intenzitásának	2	14
helyére	2	7
szándékoznak	2	12
merül	2	5
telephelyi	2	10
fuvarozási	2	10
kategóriákkal	2	13
szervezik	2	9
reduziert	2	9
aufgabenkatalog	2	15
titel	2	5
abgeändert	2	10
szerveivel	2	10
ursprungstext	2	13
ursprungstextes	2	15
ebenfalls	2	9
létrehoznak	2	11
súlya	2	5
szigorúbban	2	11
kritériumait	2	12
vitatja	2	7
gyakorlatokra	2	13
ismételt	2	8
szankciókkal	2	12
unterabsatz	2	11
tudomást	2	8
túllépése	2	9
elmaradás	2	9
änderungsantrages	2	17
elrendelt	2	9
elemzéséről	2	11
különböznek	2	11
tételek	2	7
harmonizálása	2	13
szerepelniük	2	12
megfigyelőként	2	14
gedanken	2	8
hatálybalépését	2	15
kezdeményez	2	11
angesichts	2	10
entfallen	2	9
fedélzetén	2	10
ugyanerről	2	10
időszakról	2	10
kártyájára	2	10
rávezetett	2	10
mellékletével	2	13
memóriájában	2	12
tárolt	2	6
hétre	2	5
kompenzációs	2	12
anhang	2	6
jogsértést	2	10
felbujtóinak	2	12
bűnsegédeinek	2	13
feladók	2	7
szállítmányozók	2	15
megengedie	2	10
frage	2	5
arbeitstage	2	11
anhebung	2	8
kontrollierten	2	14
betriebsgelände	2	15
geltungsbereich	2	15
verordnungen	2	12
hingegen	2	8
fand	2	4
übrigen	2	7
unterschiedlichen	2	17
weitere	2	7
auffassung	2	10
seien	2	5
lenk	2	4
ruhezeiten	2	10
regeln	2	6
ohne	2	4
nahezu	2	6
oben	2	4
hatte	2	5
wichtigsten	2	11
großen	2	6
klar	2	4
aufteilung	2	10
überzeugt	2	9
vorschlags	2	10
erwägungsgrund	2	14
unterstreicht	2	13
große	2	5
zurückhaltung	2	13
laufen	2	6
grund	2	5
straße	2	6
würde	2	5
insofern	2	8
umsetzung	2	9
handelt	2	7
möglich	2	7
wenig	2	5
seinen	2	6
bleiben	2	7
absenkung	2	9
bestimmung	2	10
hinweis	2	7
weiter	2	6
forderung	2	9
solcher	2	7
verbindung	2	10
kontrollstrategie	2	17
artikels	2	8
macht	2	5
nationalen	2	10
bedeutet	2	8
dabei	2	5
schwerwiegenden	2	15
drei	2	4
schwerwiegender	2	15
angestrebten	2	12
entsprechender	2	14
ziele	2	5
tätigen	2	7
helmut	2	6
elisabet	2	8
személyszállítás	2	16
útra	2	4
svájctól	2	8
aláíró	2	6
országon	2	8
áthaladva	2	9
összhangba	2	10
járművel	2	8
partnere	2	8
aetrnek	2	7
szakaszán	2	9
kulcsfogalom	2	12
értelmezés	2	10
alkalmazhatósága	2	16
kifejezésnek	2	12
járművezetőket	2	14
elkezdjék	2	9
melyeket	2	8
29a	2	3
31a	2	3
rögzítésével	2	12
gyorsabb	2	8
csökkenteni	2	11
kötelezően	2	10
31b	2	3
valósítható	2	11
31c	2	3
ellenőrzésekre	2	14
rövidített	2	10
munkaidőt	2	9
magával	2	7
kerülhet	2	8
elvégezni	2	9
31d	2	3
közúton	2	7
napok	2	5
arányát	2	7
mód	2	3
vorgelegten	2	11
stadpunkt	2	9
31e	2	3
közlekedéssel	2	13
tonnánál	2	8
körzetben	2	9
szakaszára	2	10
sebesség	2	8
sebességet	2	10
fegyveres	2	9
tűzoltóság	2	10
fenntartásáért	2	14
feladatként	2	11
ellenőrzésük	2	12
végzik	2	6
teljesítik	2	10
szükséghelyzetben	2	17
mentési	2	7
áruszállítást	2	13
végeznek	2	8
gazdaságokból	2	13
rádió	2	5
televízió	2	9
ic	2	2
felszerelések	2	13
cirkuszi	2	8
vidámparki	2	10
berendezést	2	11
szállítanak	2	11
tartózkodik	2	11
bontani	2	7
óránál	2	6
távolsági	2	9
vehetik	2	7
irányít	2	7
össztömegű	2	10
alkalmassági	2	12
alábbiaknak	2	11
eket	2	4
táblázat	2	8
jusson	2	6
pihenőidőnek	2	12
melyekre	2	8
telephelytől	2	12
tarthatók	2	9
háló	2	4
fekvőhellyel	2	12
úthosszhoz	2	10
mennyiségéhez	2	13
fizetést	2	8
jutalom	2	7
bérpótlék	2	9
szabálysértésekért	2	18
szabálysértést	2	14
követték	2	8
állapítani	2	10
meghatározottaknál	2	18
megszakításokat	2	15
írhatnak	2	8
járművezetőkre	2	14
felszerelés	2	11
árvízvédelmi	2	12
háztartási	2	10
erlaubt	2	7
siehe	2	5
oa	2	2
gépjárművet	2	11
szerelték	2	9
jelentésnek	2	11
kivételekről	2	12
lefektetniük	2	12
hatékonyaknak	2	13
arányosnak	2	10
visszatartónak	2	14
megszegése	2	10
vonhat	2	6
büntetést	2	9
értesíteniük	2	12
megsértették	2	12
vet	2	3
mozdíthatatlanná	2	16
megszüntetéséhez	2	16
kötelezheti	2	11
vezetőt	2	7
tagországban	2	12
bejegyzésre	2	11
bevonhatják	2	11
korlátozását	2	12
szolgálati	2	10
üzembe	2	6
pontot	2	6
kártyákat	2	9
kiadni	2	6
mékek	2	5
relatív	2	7
kábítószerek	2	12
begin	2	5
reminder	2	8
megjelennek	2	11
representation	2	14
oily	2	4
erekre	2	6
tápanyagprofilja	2	16
bans	2	4
supposed	2	8
alcohol	2	7
links	2	5
precondition	2	12
összetétele	2	11
ldául	2	5
emészthető	2	10
rostok	2	6
tápanyagprofiloktól	2	19
exercise	2	8
exclusively	2	11
sugar	2	5
keeping	2	7
translate	2	9
frissíteni	2	10
összehasonlító	2	14
techniques	2	10
étrenden	2	8
működéseket	2	11
közlések	2	8
összetettek	2	11
címkézésénél	2	12
reklámozásánál	2	14
valósághű	2	9
assessed	2	8
utaljon	2	7
utalásokkal	2	11
utalásokat	2	10
támasztja	2	9
noncontroversial	2	16
genetikai	2	9
címkézési	2	9
bírhat	2	6
szövegezését	2	12
vános	2	5
veszélyeztetésének	2	18
eripar	2	6
követelményeihez	2	16
26a	2	3
kérdéseivel	2	11
szokások	2	8
becoming	2	8
felhasználónak	2	14
szállítandó	2	11
kiszerelése	2	11
éttermek	2	8
kórházak	2	8
étkezdék	2	8
közétkeztetési	2	14
komm	2	4
nikációban	2	10
csomagolás	2	10
megismertetésével	2	17
promóciójával	2	13
attaining	2	9
wines	2	5
védj	2	4
marks	2	5
depend	2	6
étrendkiegészítő	2	16
pa	2	2
címkézés	2	8
üzenet	2	6
ábrázolás	2	9
képi	2	4
grafikus	2	8
szimbolikus	2	11
ábrázolást	2	10
sejteti	2	7
tápanyagokon	2	12
wirkung	2	7
zutreffende	2	11
übersetzung	2	11
englischen	2	10
physiological	2	13
deshalb	2	7
átlagfogyasztó	2	14
reasonably	2	10
jólét	2	5
fogyasztását	2	12
tápanyagprofilokat	2	18
levő	2	4
tápany	2	6
étrendre	2	8
viszonyára	2	10
eripari	2	7
üzemeltetőivel	2	14
csoportokkal	2	12
mentességeket	2	13
gadni	2	5
foglaltaktól	2	12
engedélyezve	2	12
nál	2	3
italokon	2	8
energiatart	2	11
lomra	2	5
anyagról	2	8
jelenlétére	2	11
enged	2	5
megérti	2	7
meaningful	2	10
probabilities	2	13
earlier	2	7
slow	2	4
modal	2	5
tápértékének	2	12
elfedéséhez	2	11
megismerje	2	10
információkból	2	14
jelezni	2	7
adagonkénti	2	11
pontján	2	7
megtalálható	2	12
megadni	2	7
foodstuff	2	9
masking	2	7
evaluate	2	8
élelmiszereivel	2	15
élelmiszerrel	2	13
understand	2	10
truthfulness	2	12
foundation	2	10
placed	2	6
kijelentés	2	10
correct	2	7
egészégre	2	9
viselkedésbeli	2	14
jóllakottságérzet	2	17
igazoltak	2	9
gyermekeket	2	11
hivatk	2	6
consult	2	7
wellestablished	2	15
dossiers	2	8
sure	2	4
necessarily	2	11
kérelemről	2	10
összegzését	2	11
doubts	2	6
electronic	2	10
dokumentumokat	2	14
engedélyeztetni	2	15
inté	2	4
kedések	2	7
feltüntetik	2	11
ask	2	3
sample	2	6
showing	2	7
attitudes	2	9
penalised	2	9
mialatt	2	7
leményt	2	7
követelménye	2	12
meghallgatást	2	13
kérjen	2	6
secure	2	6
importer	2	8
támasztjáke	2	11
jelentéstelie	2	13
felsoroló	2	9
határozattervezetét	2	19
törvényes	2	9
határozatról	2	12
kedvezményezettje	2	17
felfüggesztik	2	13
megállapítottak	2	15
felsorolását	2	12
mellékletbe	2	11
kedvezően	2	9
állítással	2	10
engedélyezte	2	12
adataira	2	8
sérthet	2	7
tulajdonjogot	2	13
jognak	2	6
problémákról	2	12
lejártáig	2	9
kettő	2	5
meghozatala	2	11
termékeknek	2	11
tekinthetik	2	11
ugyanazokat	2	11
szempontokból	2	13
alkoholta	2	9
kritérium	2	9
negatively	2	10
influenced	2	10
étre	2	4
szempontnak	2	11
igazolásokkal	2	13
engedhető	2	9
élelmisze	2	9
elvégeznie	2	10
értékeléseket	2	13
táplálkozáson	2	13
állapotot	2	9
viselkedést	2	11
funkciókról	2	11
jelzésben	2	9
